user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan
USR-01554,2025-01-30,2025-02-13,14,38.0,Colombia,female,tablet,social media,tier_1,premium,10,20,16.4,9,2,6,0,1,0,0,5,0,7.0,574.0,0,none
USR-01555,2025-02-23,2025-03-02,7,22.0,Perú,female,mobile,organic search,tier_1,basic,5,11,14.0,9,0,6,1,0,0,5,1,8,,,0,none
USR-01556,03/12/2025,2025-12-17,14,33.0,Colombia,male,tablet,social media,tier_1,standard,6,14,19.8,4,1,10,0,1,0,20,4,7,4.9,2023.0,0,none
USR-01557,2025-03-14,2025-03-28,14,37.0,Colombia,female,tablet,organic search,tier_3,basic,8,25,13.0,13,0,8,0,0,0,0,2,4,8.8,1893.0,0,none
USR-01558,2025-12-22,2025-12-29,7,47.0,Colombia,female,tablet,email campaign,tier_1,basic,4,10,13.2,9,0,2,1,0,0,10,3,0,7.1,1256.0,0,none
USR-01559,2025-02-12,2025-03-05,21,26.0,Chile,female,mobile,organic search,tier_1,standard,10,13,9.3,8,1,4,0,0,0,20,4,18,,,0,none
USR-01560,2025-09-01,2025-09-15,14,34.0,Colombia,female,tablet,organic search,tier_1,basic,5,7,,10,0,7,0,1,0,0,2,15,7.0,250.0,0,none
USR-01561,2025-09-23,2025-10-07,14,32.0,Ecuador,male,mobile,partner,tier_3,standard,7,6,10.4,7,0,9,1,1,0,0,5,8,5.7,1579.0,0,none
USR-01562,2025-01-29,2025-02-12,14,18.0,Colombia,prefer_not_to_say,mobile,paid ads,tier_2,basic,10,22,2.6,9,0,6,0,1,0,0,2,9,9.5,1099.0,0,none
USR-01563,2025-05-19,2025-06-09,21,18.0,Argentina,male,mobile,referral,tier_1,basic,10,19,13.5,9,0,4,0,0,0,10%,2,19,7.7,$486,0,none
USR-01564,2025-12-03,2025-12-17,14,33.0,Colombia,prefer_not_to_say,mobile,social media,tier_3,basic,11,23,8.5,4,1,11,1,1,0,15,5,7,,,1,premium
USR-01565,2025-10-16,2025-10-30,14,30.0,Colombia,female,mobile,email campaign,tier_1,standard,7,17,17.1,8,2,2,0,0,0,20%,3,3,10.0,1281.0,0,none
USR-01566,2025-01-26,2025-02-09,14,49.0,México,prefer_not_to_say,mobile,paid ads,tier_1,standard,10,13,,12,1,6,0,1,0,20,1,9,,2719.0,0,none
USR-01567,12/01/2025,2025-01-19,7,48.0,peru,male,Tablet,social media,tier_1,standard,5,8,26.9,11,2,2,1,1,0,15,2,3,9.0,250.0,0,none
USR-01568,2025-08-08,2025-08-15,7,30.0,Colombia,female,desktop,referral,tier_3,basic,5,11,14.9,7,3,2,0,0,1,0,2,8,7.8,696.0,0,none
USR-01569,2025-03-02,2025-03-16,14,45.0,Perú,non_binary,desktop,organic search,tier_2,basic,10,26,22.8,10,1,5,0,0,0,10,3,11,5.8,538.0,0,none
USR-01570,2025-11-28,2025-12-12,14,39.0,Perú,female,desktop,organic search,tier_1,standard,7,10,19.6,15,1,7,0,0,0,0,6,3,6.8,1071.0,0,none
USR-01571,2025-03-29,2025-04-12,14,27.0,Colombia,male,tablet,organic search,tier_3,basic,4,3,9.6,3,2,10,0,0,0,15,0,8,9.3,2325.0,0,none
USR-01572,27/12/2025,2026-01-03,7,22.0,Perú,female,desktop,social media,tier_1,premium,2,6,13.1,7,0,3,1,1,0,0,1,3,8.0,662.0,0,none
USR-01573,2025-10-02,2025-10-09,7,32.0,Perú,male,desktop,partner,tier_1,basic,4,4,12.2,6,1,6,0,0,0,0,4,8,7.5,1599.0,0,none
USR-01574,2025-12-18,2026-01-01,14,49.0,Colombia,male,mobile,partner,tier_1,premium,9,18,15.0,9,0,3,0,0,0,5,5,7,8.2,1551.0,0,none
USR-01575,2025-12-16,2025-12-23,7,46.0,,male,mobile,social media,tier_2,basic,4,10,18.6,11,1,1,0,0,0,20,2,2,8.8,1993.0,1,premium
USR-01576,2025-11-16,2025-11-30,14,24.0,México,female,mobile,partner,tier_1,standard,9,14,15.1,10,1,6,0,1,0,0,2,13,7.3,2175.0,1,premium
USR-01577,2025-05-30,2025-06-13,14,39.0,Colombia,female,mobile,organic search,tier_1,premium,7,8,21.6,15,0,5,1,1,1,0,4,9,,,1,premium
USR-01578,2025-04-24,2025-05-08,14,33.0,Chile,male,mobile,email campaign,tier_2,standard,5,12,10.7,4,1,6,0,1,0,0,4,10,7.3,1456.0,0,none
USR-01579,2025-06-26,07-10-2025,14,43.0,Perú,male,mobile,social media,tier_1,standard,8,11,10.0,8,2,5,0,1,0,20,3,13,6.2,2013.0,0,none
USR-01580,2025-05-13,2025-05-27,14,25.0,Colombia,male,mobile,referral,tier_3,basic,10,18,9.6,9,1,8,0,1,0,10,5,9,10.0,1143.0,0,none
USR-01581,2025-11-20,2025-11-27,7,46.0,Colombia,female,mobile,social media,tier_1,basic,5,10,16.0,6,0,3,0,0,0,0,3,0,5.7,693.0,0,none
USR-01582,2025-03-30,2025-04-06,7,27.0,Colombia,female,desktop,social media,tier_2,basic,6,14,16.0,7,0,3,0,1,0,20,3,10,9.4,823.0,1,premium
USR-01583,2025-10-13,11-03-2025,21,29.0,Ecuador,male,mobile,social media,tier_2,standard,8,12,13.4,6,0,2,0,1,1,20,10,14,5.8,250.0,1,standard
USR-01584,2025-10-25,2025-11-08,14,35.0,Colombia,female,desktop,social media,tier_3,standard,11,17,8.2,12,1,8,0,1,0,0,4,4,8.4,546.0,0,none
USR-01585,2025-03-18,2025-04-01,14,21.0,Colombia,male,mobile,referral,tier_2,standard,9,17,14.6,9,0,7,1,0,1,15,3,10,7.5,1889.0,0,none
USR-01586,2025-03-17,2025-03-24,7,31.0,Ecuador,male,mobile,social media,tier_2,premium,5,7,26.9,15,2,4,0,0,0,0,6,7,5.6,1807.0,0,none
USR-01587,2025-04-23,2025-05-07,14,39.0,colombia,female,Mobile,organic_search,tier_1,basic,11,21,19.8,11,2,7,1,1,0,15,3,1,6.5,1294.0,0,none
USR-01588,06/10/2025,2025-10-20,14,34.0,ecuador,prefer_not_to_say,Mobile,paid ads,tier_2,standard,4,6,10.3,4,0,1,0,1,0,0%,5,17,,,0,none
USR-01589,2025-01-25,2025-02-24,30,35.0,,female, mobile ,organic search,tier_1,standard,19,23,6.1,7,2,9,1,1,0,25,5,20,6.4,250.0,0,none
USR-01590,2025-06-26,2025-07-26,30,21.0,Ecuador,male,mobile,social media,tier_3,premium,20,29,7.1,7,0,9,0,1,0,0,2,13,7.0,250.0,0,none
USR-01591,2025-01-08,2025-01-15,7,29.0,Colombia,male,desktop,referral,tier_3,basic,4,7,10.7,10,2,6,1,0,0,10,4,1,10.0,1783.0,1,basic
USR-01592,2025-03-22,2025-04-05,14,31.0,Chile,female,mobile,paid ads,tier_1,standard,6,15,11.6,7,0,3,0,0,0,0,2,5,10.0,250.0,0,none
USR-01593,2025-11-27,2025-12-18,21,33.0,Colombia,non_binary,desktop,social media,tier_3,standard,16,37,13.8,16,1,9,0,0,0,0,2,13,10.0,1388.0,1,standard
USR-01594,2025-05-14,2025-05-21,7,30.0,Chile,male,tablet,organic search,tier_2,premium,2,6,23.9,7,0,10,1,0,0,10,2,6,5.8,660.0,0,none
USR-01595,2025-03-16,2025-03-30,14,28.0,Argentina,male,desktop,social media,tier_2,standard,7,6,7.3,9,0,5,1,0,0,0%,3,7,7.5,1287.0,0,none
USR-01596,2025-10-01,2025-10-15,14,29.0,colombia,non_binary,DESKTOP,social_media,tier_1,standard,13,19,15.0,12,0,11,0,0,1,0,4,8,8.7,755.0,1,standard
USR-01597,2025-10-29,2025-11-12,14,49.0,México,male,desktop,paid ads,tier_3,basic,7,16,19.4,10,0,3,0,1,1,20,3,11,5.6,2769.0,0,none
USR-01598,2025-09-25,2025-10-25,30,40.0,Chile,female,mobile,partner,tier_1,basic,17,31,16.3,8,0,2,1,1,0,10,3,22,9.6,2377.0,1,standard
USR-01599,2025-05-23,2025-05-30,7,28.0,México,non_binary,desktop,partner,tier_1,premium,6,11,21.3,7,0,2,0,0,0,0,5,0,,$587,0,none
USR-01600,13/06/2025,2025-07-04,21,33.0, PERÚ ,prefer_not_to_say,DESKTOP,Email Campaign,tier_2,premium,13,20,12.0,13,0,8,1,0,0,5,5,15,7.6,2200.0,0,none
USR-01601,2025-06-11,2025-06-25,14,46.0,Argentina,male,desktop,partner,tier_2,standard,14,21,19.8,9,0,8,0,0,0,10,3,0,4.9,899.0,0,none
USR-01602,2025-07-07,2025-07-28,21,31.0,Ecuador,male,desktop,social media,tier_2,basic,15,28,27.9,14,0,10,0,0,0,0,5,9,6.3,684.0,1,premium
USR-01603,2025-07-27,2025-08-03,7,21.0,México,female,desktop,organic search,tier_1,standard,2,4,18.0,8,0,5,0,1,0,10%,4,4,6.5,1430.0,0,none
USR-01604,2025-11-10,2025-11-24,14,24.0,México,female,desktop,partner,tier_1,premium,4,5,18.2,5,2,8,0,0,0,0,2,5,7.2,877.0,0,none
USR-01605,2025-05-30,2025-06-13,14,39.0,Colombia,female,mobile,partner,tier_1,premium,10,15,17.2,3,3,9,0,1,1,0,3,11,4.2,1760.0,0,none
USR-01606,2025-01-19,2025-01-26,7,28.0,Argentina,female,mobile,organic search,tier_1,standard,4,12,23.5,11,0,6,0,1,0,0,1,5,10.0,2893.0,1,premium
USR-01607,19/03/2025,2025-04-02,14,49.0,México,female,mobile,paid ads,tier_2,basic,10,14,12.6,13,1,6,0,1,0,5,4,17,8.7,785.0,1,standard
USR-01608,2025-10-29,2025-11-05,7,48.0,México,female,desktop,organic search,tier_2,basic,4,6,13.6,17,1,6,0,0,0,15,0,4,7.9,2422.0,0,none
USR-01609,2025-12-17,2025-12-31,14,29.0,argentina,male,Mobile,Referral,tier_1,standard,9,21,3.8,13,1,9,1,0,0,25,2,8,7.4,1120.0,0,none
USR-01610,2025-02-27,2025-03-13,14,32.0,México,non_binary,mobile,organic search,tier_2,standard,7,11,11.5,9,0,9,0,1,1,0,4,8,7.5,1848.0,0,none
USR-01611,2025-02-24,2025-03-26,30,38.0,Chile,male,desktop,partner,tier_2,basic,25,46,16.6,11,1,9,0,0,0,0,3,23,8.5,250.0,0,none
USR-01612,2025-10-16,2025-10-23,7,29.0,Colombia,female,desktop,email campaign,tier_1,basic,3,7,9.9,4,4,4,0,0,0,20,4,7,5.5,1256.0,0,none
USR-01613,2025-04-29,2025-05-13,14,32.0,Argentina,male,tablet,referral,tier_2,standard,8,16,11.0,13,1,3,0,1,0,20,2,7,7.2,1038.0,0,none
USR-01614,2025-08-05,08-19-2025,14,27.0,Perú,male,mobile,social media,tier_2,premium,8,16,21.9,18,1,9,0,0,0,0,2,10,7.9,2053.0,0,none
USR-01615,2025-11-30,2025-12-14,14,29.0,Colombia,male,mobile,organic search,tier_1,basic,7,16,27.3,9,2,6,0,0,0,0,2,5,5.7,1072.0,0,none
USR-01616,2025-06-04,2025-06-18,14,31.0,Argentina ,female,DESKTOP,partner,tier_2,basic,6,18,,13,0,7,1,0,1,15,3,9,6.8,2028.0,0,none
USR-01617,2025-06-22,2025-06-29,7,27.0,Argentina,non_binary,mobile,referral,tier_2,basic,4,9,15.3,9,0,6,0,0,0,15%,5,4,7.5,$414,0,none
USR-01618,2025-02-06,2025-02-20,14,34.0,Ecuador,male,desktop,referral,tier_1,basic,8,11,4.5,8,0,3,0,1,0,15%,6,6,6.4,1690.0,0,none
USR-01619,2025-12-13,2025-12-20,7,32.0,Perú,male,mobile,referral,tier_1,standard,4,3,2.8,9,4,6,0,0,0,0,3,4,4.0,1953.0,0,none
USR-01620,23/01/2025,2025-01-30,7,39.0,Ecuador,non_binary,mobile,paid ads,tier_3,premium,5,9,,8,2,5,0,0,0,0,5,1,7.8,696.0,0,none
USR-01621,2025-08-16,2025-08-23,7,27.0,Perú,female,desktop,referral,tier_3,basic,4,9,12.6,10,1,4,0,0,0,15,4,3,4.0,898.0,0,none
USR-01622,2025-03-25,2025-04-15,21,,Colombia,female,mobile,social media,tier_1,basic,21,36,11.2,16,2,8,1,0,0,0,5,11,,,0,none
USR-01623,2025-05-09,2025-05-30,21,, COLOMBIA ,male,DESKTOP,organic_search,tier_2,basic,4,4,,14,0,4,0,0,0,0,5,19,5.7,2021.0,0,none
USR-01624,2025-06-08,2025-06-15,7,39.0,Ecuador,male,desktop,email campaign,tier_1,standard,6,9,15.0,13,2,5,1,0,0,5%,3,0,,$<NA>,0,none
USR-01625,2025-03-16,2025-04-06,21,18.0,Perú,female,mobile,email campaign,tier_1,standard,5,11,15.1,5,1,6,0,0,1,0,2,19,6.3,1078.0,0,none
USR-01626,2025-09-12,2025-09-26,14,19.0,México,male,tablet,social media,tier_1,premium,8,15,14.2,6,0,8,1,1,0,0,4,14,5.0,2029.0,1,standard
USR-01627,2025-01-15,2025-02-14,30,28.0,Colombia,female,mobile,partner,tier_2,standard,10,14,27.6,18,0,5,1,1,0,5,7,25,4.7,816.0,0,none
USR-01628,2025-07-07,2025-07-28,21,26.0, PERÚ ,male,Desktop,email campaign,tier_1,premium,10,19,15.8,8,1,3,1,0,1,10,7,11,8.6,1288.0,0,none
USR-01629,2025-10-10,2025-10-17,7,,chile,male,Mobile,social media,tier_1,standard,6,11,17.3,15,2,4,0,1,0,0,2,6,6.8,905.0,0,none
USR-01630,2025-07-21,2025-08-04,14,38.0,Colombia,female,desktop,organic search,tier_2,basic,8,14,3.8,8,0,7,0,0,0,20,5,12,9.4,2261.0,0,none
USR-01631,2025-06-30,2025-07-14,14,43.0,Ecuador,female,mobile,referral,tier_1,premium,7,13,18.2,10,0,4,0,0,0,5,2,6,6.4,$2425,0,none
USR-01632,2025-08-29,2025-09-12,14,35.0,Ecuador,male,desktop,social media,tier_3,standard,5,8,11.2,17,1,4,0,1,0,10,4,13,4.7,1170.0,0,none
USR-01633,2025-07-23,2025-08-06,14,21.0,Colombia,male,mobile,paid ads,tier_2,basic,8,11,19.3,14,2,2,0,0,0,0,4,7,9.5,1218.0,0,none
USR-01634,2025-12-29,2026-01-12,14,23.0,Colombia,non_binary,mobile,paid ads,tier_3,standard,10,22,15.6,8,0,3,0,0,0,0,6,8,10.0,1840.0,0,none
USR-01635,2025-08-15,2025-09-05,21,34.0,Argentina,male,mobile,paid ads,tier_1,standard,13,30,12.4,15,0,6,1,1,1,20,3,19,8.7,2906.0,0,none
USR-01636,2025-02-07,2025-02-21,14,23.0,Colombia,female,desktop,paid ads,tier_2,standard,9,16,3.8,6,0,3,0,0,0,15%,9,14,5.8,1321.0,0,none
USR-01637,2025-07-22,2025-08-12,21,36.0,Perú,male, mobile ,email campaign,tier_3,basic,7,21,3.2,14,1,7,0,0,0,20,2,13,7.5,1813.0,0,none
USR-01638,2025-12-01,12-15-2025,14,49.0,Colombia,male,,referral,tier_1,basic,5,8,19.7,8,0,2,0,0,1,10,3,14,6.6,1186.0,0,none
USR-01639,2025-02-19,2025-02-26,7,36.0,Colombia,male,desktop,paid ads,tier_3,premium,3,7,9.4,5,0,8,1,1,0,0,2,4,6.9,1854.0,0,none
USR-01640,2025-08-22,2025-09-05,14,21.0,Ecuador,male,tablet,referral,tier_3,basic,5,8,179.7,9,1,7,1,0,0,0%,0,14,5.0,1271.0,0,none
USR-01641,2025-07-10,2025-07-17,7,29.0,Colombia,male,mobile,partner,tier_2,basic,4,5,2.3,11,1,5,0,1,0,0%,5,8,7.1,1816.0,0,none
USR-01642,2025-06-13,06-27-2025,14,26.0,Colombia,female,desktop,organic search,tier_3,standard,13,27,7.9,13,1,6,0,0,0,15,2,12,6.4,250.0,0,none
USR-01643,2025-05-12,2025-05-26,14,29.0,Ecuador,male,desktop,organic search,tier_3,basic,7,6,16.3,11,0,5,0,0,0,10,1,14,8.0,1918.0,0,none
USR-01644,2025-12-01,2025-12-15,14,35.0,Colombia,male,,organic search,tier_2,basic,10,22,12.3,8,0,10,0,1,0,20%,4,12,7.0,2187.0,0,none
USR-01645,22/02/2025,2025-03-08,14,32.0,Colombia,male,Desktop,Paid Ads,tier_1,premium,8,12,26.5,12,0,4,1,1,0,10,2,3,8.3,2716.0,1,premium
USR-01646,2025-03-20,2025-04-10,21,36.0,Colombia,male,desktop,partner,tier_1,basic,9,12,5.1,12,0,2,0,1,1,0,3,7,7.9,819.0,0,none
USR-01647,2025-12-19,2026-01-02,14,35.0,México,female,mobile,organic search,tier_1,basic,12,25,18.3,10,1,10,0,1,1,10,3,1,5.6,2311.0,0,none
USR-01648,2025-05-31,06-14-2025,14,42.0,Perú,female,mobile,organic search,tier_1,standard,13,14,12.0,8,1,4,0,1,0,15%,0,1,9.1,1388.0,1,standard
USR-01649,2025-10-01,2025-10-22,21,23.0,Perú,non_binary,mobile,social media,tier_1,standard,12,28,14.6,11,0,6,1,0,1,10,3,17,5.7,1136.0,0,none
USR-01650,2025-12-27,2026-01-17,21,39.0,Colombia,male,mobile,social media,tier_3,basic,15,35,17.1,10,0,8,0,0,0,10,6,19,7.9,2332.0,0,none
USR-01651,2025-04-24,05-08-2025,14,42.0,Chile,female,mobile,email campaign,tier_1,standard,13,18,15.5,14,0,6,0,1,0,0,10,8,7.8,813.0,1,standard
USR-01652,2025-03-31,2025-04-14,14,37.0,Perú,female,mobile,organic search,tier_3,standard,6,2,11.4,8,1,2,0,1,0,20,2,7,6.7,250.0,0,none
USR-01653,04/11/2025,2025-11-11,7,37.0,Colombia,male,mobile,paid ads,tier_2,premium,4,2,,5,1,5,0,0,0,0,0,0,5.8,1404.0,0,none
USR-01654,2025-07-24,2025-08-07,14,50.0,Colombia,female,mobile,partner,tier_2,premium,8,11,20.6,12,1,4,0,0,0,10,1,16,8.9,2533.0,0,none
USR-01655,03/11/2025,12-03-2025,30,35.0,Argentina,male,desktop,partner,tier_1,basic,23,43,11.8,6,0,11,0,0,0,0,7,20,4.4,421.0,0,none
USR-01656,2025-11-17,12-08-2025,21,47.0,Chile,male,mobile,organic search,tier_3,basic,8,12,4.8,10,4,5,1,0,0,0,5,9,7.7,1490.0,0,none
USR-01657,2025-06-30,2025-07-07,7,22.0,Ecuador,female,mobile,paid ads,tier_2,basic,4,5,18.4,9,1,2,0,1,0,10,5,1,6.4,2418.0,0,none
USR-01658,2025-10-27,2025-11-17,21,34.0,Argentina,male,tablet,partner,tier_1,premium,1,2,10.0,7,1,5,0,1,0,0%,1,25,7.6,$1118,0,none
USR-01659,2025-11-10,2025-11-17,7,35.0,Argentina,female,mobile,social media,tier_1,premium,3,3,20.4,11,2,5,0,0,0,0,1,2,6.6,2277.0,1,standard
USR-01660,2025-01-30,2025-02-20,21,24.0,Chile,female,desktop,organic search,tier_3,basic,19,34,9.4,15,2,4,0,0,0,15,7,17,9.7,1373.0,1,standard
USR-01661,2025-03-29,2025-04-05,7,21.0,Colombia,female,mobile,organic search,tier_1,basic,4,8,12.6,5,1,2,0,1,0,20,4,0,8.5,1843.0,0,none
USR-01662,2025-05-13,05-27-2025,14,40.0,Argentina,female,desktop,paid ads,tier_1,basic,6,9,19.0,11,2,3,0,0,0,10,4,11,8.6,956.0,0,none
USR-01663,2025-12-16,2025-12-30,14,27.0,Chile,male,mobile,paid ads,tier_1,premium,7,15,14.2,14,0,6,0,0,0,5,5,5,9.9,537.0,1,standard
USR-01664,2025-01-01,2025-01-22,21,25.0,México,female,mobile,partner,tier_3,standard,19,31,23.4,9,1,7,0,0,0,15,7,8,5.6,$1365,1,premium
USR-01665,2025-03-01,2025-03-15,14,41.0,México,male,mobile,referral,tier_2,basic,9,18,13.3,13,1,6,0,0,0,0,1,7,3.4,338.0,0,none
USR-01666,2025-10-03,2025-10-10,7,28.0,Colombia,female,desktop,paid ads,tier_1,basic,4,8,15.1,6,1,4,1,0,0,0,5,1,6.2,1242.0,0,none
USR-01667,2025-04-05,2025-04-19,14,25.0,México,male,desktop,organic search,tier_3,standard,9,16,,10,1,6,0,0,0,0,4,9,7.3,1649.0,0,none
USR-01668,2025-12-16,2025-12-30,14,45.0,Colombia,male,Mobile,Organic Search,tier_1,standard,9,13,9.3,16,0,6,0,1,0,20,4,10,6.9,1090.0,0,none
USR-01669,2025-03-15,2025-03-29,14,44.0,México,non_binary,mobile,organic search,tier_3,premium,7,7,11.4,7,0,4,1,0,0,0,3,12,5.9,1244.0,0,none
USR-01670,09/03/2025,2025-03-23,14,23.0,México,male,mobile,social media,tier_1,basic,4,9,13.4,9,4,9,0,0,0,10,0,13,2.9,2053.0,0,none
USR-01671,2025-11-13,2025-11-20,7,33.0,Ecuador,female,desktop,referral,tier_1,premium,3,6,17.1,13,2,6,1,0,1,25,1,0,10.0,1307.0,0,none
USR-01672,2025-11-16,2025-11-23,7,38.0,Colombia,female,desktop,paid ads,tier_1,standard,1,3,9.2,8,0,6,1,0,0,5,1,7,7.6,1562.0,0,none
USR-01673,2025-09-02,2025-09-09,7,51.0,Argentina,female,mobile,social media,tier_1,standard,4,7,4.4,11,0,0,0,1,0,5,3,2,5.8,2388.0,0,none
USR-01674,2025-01-19,2025-01-26,7,23.0,México,male,desktop,organic search,tier_2,standard,6,13,22.4,12,3,5,0,0,0,25,4,5,8.7,1157.0,0,none
USR-01675,2025-05-08,2025-05-15,7,27.0,Ecuador,male,mobile,social media,tier_1,basic,6,11,12.4,10,2,3,1,0,1,20,3,0,5.3,1054.0,0,none
USR-01676,2025-04-11,2025-04-18,7,24.0, COLOMBIA ,female,mobile,paid ads,tier_1,premium,3,10,2.0,8,1,7,0,0,0,10,3,11,6.0,1790.0,0,none
USR-01677,29/10/2025,2025-11-05,7,29.0, MÉXICO,female,DESKTOP,organic_search,tier_2,premium,4,9,15.9,12,0,2,0,1,0,0,3,4,9.6,777.0,0,none
USR-01678,2025-09-04,2025-10-04,30,43.0,Argentina,male,mobile,referral,tier_1,premium,10,18,13.0,14,0,5,0,0,0,10,6,28,9.7,250.0,0,none
USR-01679,2025-08-22,2025-09-21,30,47.0,Colombia,prefer_not_to_say,mobile,partner,tier_2,premium,22,43,15.9,14,1,3,0,1,0,0%,2,25,5.6,692.0,0,none
USR-01680,2025-10-20,2025-11-03,14,37.0,Perú,male,desktop,email campaign,tier_1,standard,10,17,18.8,13,0,5,0,0,0,20,5,7,2.0,1843.0,0,none
USR-01681,2025-01-15,2025-01-29,14,42.0,Perú,female,desktop,email campaign,tier_2,premium,10,22,12.4,23,1,4,0,0,0,0,3,4,,,1,premium
USR-01682,2025-01-27,2025-02-10,14,41.0,Colombia,male,tablet,partner,tier_1,premium,7,9,12.7,10,1,7,1,0,0,20%,4,13,10.0,596.0,0,none
USR-01683,2025-02-23,2025-03-02,7,37.0,Perú,male,desktop,organic search,tier_3,basic,3,5,14.6,9,1,4,0,1,0,10,4,4,5.9,2368.0,0,none
USR-01684,2025-09-08,2025-09-22,14,20.0,Colombia,female,desktop,paid ads,tier_1,basic,7,18,,9,0,5,0,1,0,20,3,10,6.5,566.0,0,none
USR-01685,2025-06-01,2025-06-15,14,33.0,Colombia,male,mobile,partner,tier_1,basic,2,2,12.6,9,0,10,0,1,0,0,6,14,6.7,1106.0,0,none
USR-01686,2025-06-15,2025-06-29,14,41.0,Ecuador,male,mobile,organic search,tier_3,premium,10,27,13.3,8,1,5,0,1,1,5,2,8,6.4,$1288,0,none
USR-01687,17/03/2025,2025-03-31,14,33.0,Argentina,female,mobile,social media,tier_1,basic,8,22,3.2,4,1,3,1,1,0,0,6,8,,,0,none
USR-01688,2025-10-24,2025-11-23,30,18.0,Colombia,male,desktop,organic search,tier_2,basic,7,10,17.3,9,0,4,0,1,0,20,2,32,,2380.0,0,none
USR-01689,2025-06-22,2025-07-06,14,35.0, PERÚ ,female,tablet,organic search,tier_1,premium,9,23,20.4,7,0,10,0,0,0,15,8,14,8.0,306.0,0,none
USR-01690,2025-01-03,2025-01-10,7,39.0,Argentina,non_binary,mobile,social media,tier_1,basic,6,5,19.8,5,0,4,0,1,0,10,2,0,8.5,2095.0,1,premium
USR-01691,2025-07-18,2025-07-25,7,32.0,Perú,female,desktop,organic search,tier_1,premium,4,4,2.2,10,1,4,0,1,0,10,3,6,6.3,2105.0,0,none
USR-01692,2025-12-29,2026-01-12,14,19.0,Perú,female,mobile,email campaign,tier_1,standard,6,15,9.0,9,1,3,0,1,1,10,0,11,8.9,1900.0,0,none
USR-01693,26/03/2025,2025-04-09,14,18.0,Chile,female,mobile,social media,tier_2,premium,9,16,13.5,6,2,9,0,1,0,15,9,4,6.5,2203.0,0,none
USR-01694,2025-05-31,2025-06-21,21,22.0,argentina,male, mobile ,referral,tier_1,standard,10,14,2.2,7,0,5,0,1,0,0,4,13,8.2,1690.0,0,none
USR-01695,07/03/2025,2025-03-14,7,24.0,Ecuador,female,mobile,paid ads,tier_1,basic,2,5,18.1,6,0,5,0,0,0,10,1,0,10.0,1626.0,0,none
USR-01696,2025-10-22,2025-11-05,14,32.0,Colombia,female,mobile,referral,tier_1,standard,9,24,,8,0,6,0,1,0,10,4,7,6.6,661.0,0,none
USR-01697,2025-05-22,2025-06-05,14,23.0,Chile,prefer_not_to_say,mobile,organic search,tier_2,standard,4,4,13.9,9,1,5,1,1,0,20,4,5,5.2,1307.0,0,none
USR-01698,2025-03-19,2025-03-26,7,51.0,Colombia,female, mobile ,Organic Search,tier_1,basic,2,2,2.0,5,1,4,1,0,0,20,1,7,4.6,1572.0,0,none
USR-01699,2025-10-28,2025-11-11,14,45.0,Colombia,female,mobile,referral,tier_2,standard,7,7,17.6,10,0,3,0,1,0,0,4,7,7.3,$713,0,none
USR-01700,2025-04-02,2025-04-16,14,39.0,Colombia,non_binary,tablet,referral,tier_1,standard,7,12,8.3,10,0,3,1,0,1,0,2,11,7.2,1675.0,0,none
USR-01701,2025-02-27,2025-03-20,21,35.0,Argentina,prefer_not_to_say,tablet,paid ads,tier_2,basic,12,19,14.2,16,0,5,0,0,0,0,6,12,7.7,$2725,0,none
USR-01702,2025-03-16,2025-03-30,14,24.0,Perú,female,tablet,partner,tier_2,standard,11,18,18.0,7,0,5,0,1,0,15,3,6,7.2,1011.0,1,premium
USR-01703,2025-04-29,2025-05-13,14,55.0,Colombia,male,mobile,referral,tier_3,basic,6,11,5.2,6,1,4,1,1,0,10,6,6,6.0,997.0,1,premium
USR-01704,2025-11-13,2025-11-27,14,44.0,México,male,mobile,partner,tier_3,standard,7,17,7.7,4,0,7,0,0,0,20,4,14,5.9,813.0,0,none
USR-01705,2025-11-28,2025-12-05,7,22.0,Argentina,male,mobile,social media,tier_2,standard,6,8,10.9,4,2,4,0,0,0,0,0,6,4.8,1593.0,0,none
USR-01706,2025-03-18,2025-04-17,30,20.0, MÉXICO,non_binary,DESKTOP,email_campaign,tier_2,premium,25,50,13.5,17,2,3,0,1,1,10,7,13,7.3,773.0,1,standard
USR-01707,2025-04-01,2025-04-15,14,35.0,Colombia,male,desktop,referral,tier_1,basic,8,17,19.6,6,1,7,0,1,0,20,3,9,9.0,1488.0,1,standard
USR-01708,16/10/2025,2025-10-30,14,27.0,Colombia,male,,organic search,tier_3,basic,10,18,6.2,13,1,2,0,0,0,25,2,7,,,0,none
USR-01709,2025-08-24,2025-09-23,30,39.0,Argentina,female,mobile,email campaign,tier_2,standard,20,42,8.3,16,3,3,0,1,0,15,10,21,,,1,standard
USR-01710,2025-08-15,2025-08-29,14,40.0,Colombia,female,desktop,organic search,tier_3,standard,9,18,23.8,15,1,10,1,1,0,0,8,6,6.5,2638.0,0,none
USR-01711,2025-01-18,2025-02-01,14,29.0,Colombia,male,tablet,social media,tier_1,basic,4,7,20.8,12,0,5,0,0,1,0,3,22,,,0,none
